VariantName,nsuCountRead,actif_count,ActRate,Nb_Mut
DCA_TM_3562,53,1,0.018867925,45
FULL_3D_CONST_724,206,1,0.004854369,99
DCA_SB_50_44,31,1,0.032258065,82
FULL_3D_CONST_535,396,1,0.002525253,87
DCA_TM_503,59,2,0.033898305,47
AZO_RM_30_mut_194,87,1,0.011494253,12
MIN_CONST_656,113,1,0.008849558,126
DCA_SB_50_510,206,1,0.004854369,72
AZO_RM_263,171,1,0.005847953,50
DCA_TM_2591,24,1,0.041666667,48
DCA_TM_1828,39,1,0.025641026,49
DCA_TM_2291,52,2,0.038461538,44
DCA_TM_4812,64,2,0.03125,38
AZO_RM_62,146,2,0.01369863,57
DCA_SB_50_110,56,1,0.017857143,55
DCA_TM_782,35,1,0.028571429,26
DCA_TM_4871,69,1,0.014492754,45
AZO_RM_30_mut_725,40,1,0.025,12
DCA_SB_75_26,94,1,0.010638298,80
AZO_RU_30_mut_366,65,1,0.015384615,17
FULL_3D_CONST_688,275,1,0.003636364,96
DCA_SB_75_267,51,2,0.039215686,66
DCA_SB_75_377,176,1,0.005681818,92
DCA_TM_1200,47,1,0.021276596,50
DCA_SB_75_696,267,1,0.003745318,81
MIN_CONST_279,325,1,0.003076923,132
FULL_3D_CONST_283,796,1,0.001256281,105
DCA_TM_4510,94,1,0.010638298,41
DCA_TM_2042,46,2,0.043478261,42
DCA_TM_2342,63,1,0.015873016,43
DCA_TM_3759,30,1,0.033333333,35
FULL_3D_CONST_875,110,1,0.009090909,93
DCA_TM_1079,62,2,0.032258065,56
AZO_RU_30_mut_956,47,1,0.021276596,14
DCA_TM_1767,54,2,0.037037037,38
DCA_TM_1481,54,1,0.018518519,25
AZO_RM_925,62,1,0.016129032,58
DCA_TM_3199,30,1,0.033333333,26
DCA_TM_861,55,2,0.036363636,52
DCA_TM_4071,64,2,0.03125,53
DCA_SB_75_154,90,1,0.011111111,68
AZO_RU_30_mut_748,150,1,0.006666667,17
AZO_RM_635,129,1,0.007751938,54
DCA_SB_50_291,40,1,0.025,73
AZO_RU_30_mut_235,62,1,0.016129032,22
AZO_RM_196,109,2,0.018348624,59
DCA_SB_50_808,26,1,0.038461538,74
DCA_TM_2273,25,1,0.04,41
DCA_TM_2433,53,1,0.018867925,44
DCA_TM_2827,39,1,0.025641026,44
DCA_TM_3042,90,2,0.022222222,48
AZO_RU_30_mut_680,137,1,0.00729927,16
DCA_SB_50_370,87,2,0.022988506,60
AZO_RM_613,56,1,0.017857143,65
AZO_RU_30_mut_663,31,1,0.032258065,17
DCA_TM_3411,31,1,0.032258065,52
DCA_TM_976,28,1,0.035714286,48
DCA_TM_4296,86,1,0.011627907,51
FULL_3D_CONST_108,302,1,0.003311258,92
DCA_TM_178,78,1,0.012820513,41
AZO_RM_738,77,2,0.025974026,55
DCA_TM_4266,97,4,0.041237113,34
DCA_TM_1183,28,2,0.071428571,47
DCA_TM_22,59,1,0.016949153,48
MIN_CONST_524,151,2,0.013245033,133
DCA_SB_75_438,160,1,0.00625,101
DCA_TM_771,51,1,0.019607843,48
DCA_TM_3139,59,1,0.016949153,49
DCA_SB_50_938,15,1,0.066666667,81
DCA_TM_189,17,1,0.058823529,44
DCA_TM_1108,75,1,0.013333333,44
AZO_RM_30_mut_581,58,3,0.051724138,7
DCA_TM_4174,234,2,0.008547009,50
DCA_TM_3481,39,1,0.025641026,41
DCA_TM_2786,75,2,0.026666667,51
DCA_TM_4007,22,1,0.045454545,42
AZO_RM_30_mut_201,123,1,0.008130081,7
AZO_RM_942,150,1,0.006666667,54
DCA_TM_3329,46,1,0.02173913,47
DCA_TM_2963,19,1,0.052631579,41
FULL_3D_CONST_322,1189,2,0.001682086,89
AZO_RU_30_mut_393,96,1,0.010416667,14
DCA_TM_144,18,1,0.055555556,55
DCA_SB_50_986,121,1,0.008264463,68
DCA_SB_75_309,94,3,0.031914894,60
DCA_SB_50_704,104,1,0.009615385,75
DCA_TM_4539,87,1,0.011494253,24
DCA_TM_612,59,1,0.016949153,49
AZO_RM_30_mut_871,110,1,0.009090909,8
DCA_SB_50_901,204,1,0.004901961,66
AZO_RM_927,159,1,0.006289308,56
DCA_TM_2357,30,1,0.033333333,50
DCA_TM_4221,55,1,0.018181818,38
AZO_RU_30_mut_217,110,1,0.009090909,21
FULL_3D_CONST_584,46,1,0.02173913,96
DCA_TM_618,66,1,0.015151515,38
DCA_SB_50_940,144,1,0.006944444,69
FULL_3D_CONST_576,102,1,0.009803922,91
DCA_TM_3914,70,1,0.014285714,40
DCA_SB_50_702,55,1,0.018181818,85
DCA_TM_116,32,1,0.03125,46
AZO_RM_119,161,1,0.00621118,47
DCA_SB_50_47,63,1,0.015873016,64
DCA_TM_2680,42,1,0.023809524,43
AZO_RM_30_mut_365,40,1,0.025,8
DCA_SB_75_133,89,1,0.011235955,21
DCA_SB_75_485,74,1,0.013513514,93
AZO_RM_573,40,1,0.025,53
AZO_RM_645,121,2,0.016528926,52
DCA_SB_50_581,107,1,0.009345794,74
DCA_TM_2561,45,1,0.022222222,49
DCA_TM_2057,22,1,0.045454545,46
DCA_TM_4734,23,1,0.043478261,44
DCA_TM_4543,77,1,0.012987013,39
AZO_RU_30_mut_885,53,1,0.018867925,15
DCA_SB_75_495,72,1,0.013888889,58
FULL_3D_CONST_564,115,1,0.008695652,89
MIN_CONST_341,397,1,0.002518892,137
DCA_TM_3422,23,1,0.043478261,44
DCA_TM_1702,69,1,0.014492754,44
AZO_RU_30_mut_823,92,2,0.02173913,18
DCA_SB_75_674,187,1,0.005347594,64
DCA_TM_3762,92,1,0.010869565,47
DCA_TM_2629,35,1,0.028571429,41
DCA_TM_4678,35,1,0.028571429,50
DCA_TM_3648,61,2,0.032786885,48
DCA_TM_50,31,1,0.032258065,49
DCA_TM_4683,43,2,0.046511628,44
AZO_RM_30_mut_45,35,1,0.028571429,11
FULL_3D_CONST_254,62,1,0.016129032,96
DCA_TM_2544,52,1,0.019230769,48
DCA_SB_75_223,47,1,0.021276596,69
DCA_TM_2494,50,2,0.04,44
DCA_SB_50_442,119,1,0.008403361,73
AZO_RM_601,130,1,0.007692308,56
DCA_TM_3356,21,1,0.047619048,41
DCA_SB_50_362,149,1,0.006711409,62
DCA_TM_3515,134,1,0.007462687,45
DCA_TM_4421,90,1,0.011111111,40
DCA_TM_4288,77,1,0.012987013,42
AZO_RM_752,84,1,0.011904762,50
AZO_RU_30_mut_152,118,1,0.008474576,16
AZO_RM_30_mut_624,64,1,0.015625,8
DCA_SB_75_775,33,1,0.03030303,84
FULL_3D_CONST_946,296,2,0.006756757,95
DCA_TM_2516,48,1,0.020833333,47
DCA_TM_385,64,1,0.015625,47
AZO_RU_30_mut_549,52,1,0.019230769,9
FULL_3D_CONST_881,80,1,0.0125,89
DCA_TM_4604,26,1,0.038461538,23
AZO_RU_30_mut_816,59,1,0.016949153,13
DCA_TM_127,38,1,0.026315789,39
AZO_RU_30_mut_552,90,1,0.011111111,15
DCA_SB_75_704,24,1,0.041666667,31
DCA_TM_1679,14,1,0.071428571,45
AZO_RM_30_mut_685,60,1,0.016666667,11
AZO_RU_30_mut_478,82,1,0.012195122,15
DCA_TM_4528,23,1,0.043478261,39
AZO_RM_30_mut_824,57,1,0.01754386,10
DCA_TM_1794,34,1,0.029411765,46
DCA_TM_767,97,1,0.010309278,47
AZO_RU_30_mut_564,38,1,0.026315789,18
AZO_RM_432,191,1,0.005235602,59
DCA_TM_4972,53,3,0.056603774,47
MIN_CONST_384,729,2,0.002743484,136
DCA_SB_75_613,164,2,0.012195122,61
DCA_TM_4217,51,1,0.019607843,45
DCA_SB_75_39,70,1,0.014285714,85
AZO_RM_566,74,2,0.027027027,60
AZO_RU_30_mut_15,58,1,0.017241379,14
DCA_TM_3972,53,1,0.018867925,43
AZO_RM_30_mut_458,62,1,0.016129032,12
DCA_TM_3693,47,1,0.021276596,25
AZO_RU_30_mut_932,40,1,0.025,12
DCA_TM_4728,26,1,0.038461538,51
DCA_SB_75_90,52,1,0.019230769,90
DCA_TM_2830,104,2,0.019230769,42
DCA_SB_50_671,69,1,0.014492754,73
DCA_TM_2818,29,1,0.034482759,43
AZO_RM_30_mut_317,87,1,0.011494253,9
DCA_TM_3686,40,2,0.05,39
DCA_TM_3315,52,1,0.019230769,51
DCA_TM_4215,73,2,0.02739726,25
DCA_SB_75_722,38,1,0.026315789,64
DCA_TM_1776,17,1,0.058823529,41
DCA_TM_38,69,1,0.014492754,47
MIN_CONST_951,47,1,0.021276596,147
DCA_SB_50_937,96,1,0.010416667,63
DCA_TM_2665,73,1,0.01369863,42
DCA_TM_4191,24,1,0.041666667,51
DCA_TM_2678,24,1,0.041666667,38
AZO_RM_253,76,1,0.013157895,58
FULL_3D_CONST_716,477,2,0.004192872,95
DCA_TM_666,39,1,0.025641026,41
DCA_TM_1934,13,1,0.076923077,39
AZO_RM_30_mut_490,60,1,0.016666667,9
DCA_TM_2705,44,1,0.022727273,24
DCA_SB_75_684,72,2,0.027777778,70
AZO_RM_976,39,1,0.025641026,51
DCA_SB_50_0,45,1,0.022222222,80
DCA_TM_560,31,1,0.032258065,48
DCA_TM_839,24,1,0.041666667,45
DCA_TM_1750,57,2,0.035087719,28
DCA_TM_2103,25,1,0.04,42
DCA_TM_3715,47,1,0.021276596,47
DCA_TM_4115,30,1,0.033333333,51
DCA_TM_441,38,1,0.026315789,49
FULL_3D_CONST_766,128,1,0.0078125,94
dca_tm_11,3,1,0.333333333,69
DCA_SB_75_142,125,1,0.008,70
DCA_TM_1843,53,1,0.018867925,45
DCA_SB_75_820,99,1,0.01010101,75
DCA_TM_3839,33,1,0.03030303,49
FULL_3D_CONST_456,283,1,0.003533569,89
DCA_SB_50_413,80,1,0.0125,80
DCA_SB_75_395,54,1,0.018518519,67
DCA_TM_2397,52,1,0.019230769,45
DCA_TM_2767,29,2,0.068965517,47
DCA_TM_1927,84,1,0.011904762,41
AZO_RM_30_mut_367,31,2,0.064516129,9
FULL_3D_CONST_720,470,1,0.00212766,96
AZO_RM_172,72,1,0.013888889,58
DCA_TM_1184,48,1,0.020833333,43
DCA_TM_2267,38,1,0.026315789,50
DCA_TM_2093,30,1,0.033333333,43
DCA_SB_75_279,73,1,0.01369863,67
DCA_SB_75_82,226,1,0.004424779,77
DCA_TM_4614,122,1,0.008196721,43
DCA_TM_3735,218,1,0.004587156,40
AZO_RM_30_mut_913,107,1,0.009345794,9
AZO_RU_30_mut_833,76,1,0.013157895,18
AZO_RM_30_mut_855,97,1,0.010309278,9
FULL_3D_CONST_181,601,3,0.004991681,94
DCA_SB_50_505,57,1,0.01754386,78
DCA_TM_4089,49,1,0.020408163,24
DCA_TM_4349,32,1,0.03125,44
DCA_TM_3879,54,1,0.018518519,23
MIN_CONST_959,418,1,0.002392344,131
DCA_TM_1567,105,1,0.00952381,54
DCA_TM_4965,32,1,0.03125,47
DCA_TM_1213,46,1,0.02173913,40
FULL_3D_CONST_390,132,2,0.015151515,88
DCA_TM_4084,39,1,0.025641026,42
DCA_TM_4106,30,1,0.033333333,47
DCA_TM_2369,23,2,0.086956522,51
AZO_RM_180,97,1,0.010309278,56
DCA_TM_1867,85,2,0.023529412,53
AZO_RM_375,36,1,0.027777778,58
DCA_SB_75_110,46,1,0.02173913,68
DCA_SB_50_820,120,1,0.008333333,78
DCA_TM_61,43,1,0.023255814,40
MIN_CONST_970,66,2,0.03030303,136
AZO_RU_30_mut_652,25,1,0.04,20
nnm_ter_10,1,1,1,92
AZO_RM_845,72,1,0.013888889,61
DCA_TM_1377,53,1,0.018867925,50
AZO_RM_30_mut_453,37,2,0.054054054,9
DCA_SB_50_883,47,1,0.021276596,56
DCA_TM_3889,44,1,0.022727273,49
AZO_RM_30_mut_103,42,1,0.023809524,10
AZO_RU_30_mut_283,105,2,0.019047619,14
AZO_RM_506,170,1,0.005882353,60
AZO_RM_802,74,2,0.027027027,52
DCA_TM_4759,66,2,0.03030303,27
AZO_RM_30_mut_140,48,1,0.020833333,3
AZO_RU_30_mut_44,100,1,0.01,20
DCA_TM_3025,51,1,0.019607843,47
DCA_TM_3158,83,1,0.012048193,44
DCA_SB_75_385,13,1,0.076923077,62
MIN_CONST_30,428,1,0.002336449,132
DCA_TM_3925,56,1,0.017857143,43
DCA_TM_4495,25,3,0.12,28
dca_least_9,9,1,0.111111111,80
DCA_SB_75_92,66,1,0.015151515,65
DCA_TM_1206,7,1,0.142857143,50
FULL_3D_CONST_70,98,1,0.010204082,96
DCA_TM_72,60,3,0.05,49
DCA_TM_4203,96,1,0.010416667,44
AZO_RM_621,25,1,0.04,54
AZO_RU_30_mut_161,61,2,0.032786885,20
AZO_RM_30_mut_854,52,1,0.019230769,5
DCA_TM_3153,56,1,0.017857143,48
FULL_3D_CONST_187,66,1,0.015151515,98
DCA_TM_3613,82,1,0.012195122,48
DCA_TM_3646,58,1,0.017241379,52
AZO_RM_737,98,1,0.010204082,53
DCA_TM_2262,16,1,0.0625,46
AZO_RM_251,106,1,0.009433962,57
AZO_RU_30_mut_579,49,1,0.020408163,18
DCA_TM_2028,24,2,0.083333333,24
DCA_SB_75_610,148,1,0.006756757,83
AZO_RM_777,57,1,0.01754386,64
DCA_SB_50_575,60,1,0.016666667,57
AZO_RM_30_mut_898,75,1,0.013333333,8
FULL_3D_CONST_665,103,1,0.009708738,92
DCA_TM_4723,27,1,0.037037037,50
DCA_SB_50_981,155,1,0.006451613,71
AZO_RM_699,158,2,0.012658228,53
DCA_TM_755,69,1,0.014492754,47
DCA_SB_75_510,121,1,0.008264463,74
DCA_SB_50_163,32,1,0.03125,74
DCA_TM_2349,45,1,0.022222222,41
DCA_SB_50_175,185,1,0.005405405,63
DCA_SB_50_790,120,1,0.008333333,55
DCA_SB_75_633,82,1,0.012195122,92
DCA_TM_1850,30,1,0.033333333,48
DCA_TM_794,54,1,0.018518519,45
AZO_RM_19,87,1,0.011494253,54
DCA_TM_773,30,1,0.033333333,21
AZO_RM_748,29,1,0.034482759,58
FULL_3D_CONST_865,131,1,0.007633588,81
DCA_SB_75_258,251,1,0.003984064,83
DCA_SB_50_126,42,1,0.023809524,74
DCA_SB_75_638,20,1,0.05,58
FULL_3D_CONST_894,185,1,0.005405405,97
DCA_SB_75_819,117,1,0.008547009,68
AZO_RM_82,92,1,0.010869565,62
DCA_TM_4893,70,3,0.042857143,45
AZO_RM_30_mut_175,63,1,0.015873016,10
DCA_TM_4658,12,1,0.083333333,49
AZO_RM_51,83,1,0.012048193,48
AZO_RU_30_mut_794,80,1,0.0125,12
DCA_SB_75_807,72,1,0.013888889,68
DCA_TM_244,45,2,0.044444444,48
AZO_RM_804,52,1,0.019230769,52
DCA_SB_75_667,142,1,0.007042254,77
DCA_TM_3551,67,1,0.014925373,42
AZO_RU_30_mut_362,115,1,0.008695652,15
DCA_TM_1473,27,1,0.037037037,39
DCA_TM_1343,86,1,0.011627907,48
AZO_RM_759,60,1,0.016666667,65
AZO_RU_30_mut_699,53,1,0.018867925,18
AZO_RM_30_mut_530,67,1,0.014925373,10
AZO_RU_30_mut_150,192,1,0.005208333,15
DCA_TM_1391,89,2,0.02247191,44
DCA_TM_3306,20,1,0.05,41
DCA_TM_2166,58,3,0.051724138,23
AZO_RM_885,113,1,0.008849558,62
AZO_RM_405,109,2,0.018348624,59
AZO_RM_884,110,2,0.018181818,62
AZO_RM_683,109,1,0.009174312,65
DCA_SB_50_706,52,1,0.019230769,65
AZO_RU_30_mut_43,68,1,0.014705882,15
AZO_RU_30_mut_947,54,1,0.018518519,17
AZO_RM_122,143,1,0.006993007,53
DCA_TM_4915,38,2,0.052631579,50
AZO_RM_484,45,1,0.022222222,57
DCA_SB_75_305,129,1,0.007751938,68
AZO_RM_30_mut_653,66,1,0.015151515,9
AZO_RU_30_mut_33,57,1,0.01754386,16
DCA_TM_1289,1,1,1,42
DCA_TM_1241,54,1,0.018518519,49
AZO_RM_382,86,2,0.023255814,57
DCA_SB_75_598,26,1,0.038461538,69
DCA_TM_3610,88,1,0.011363636,47
DCA_TM_1781,29,2,0.068965517,55
AZO_RU_30_mut_96,193,1,0.005181347,20
FULL_3D_CONST_146,149,2,0.013422819,96
DCA_SB_50_884,37,1,0.027027027,70
AZO_RU_30_mut_979,58,1,0.017241379,17
DCA_SB_50_872,26,1,0.038461538,56
AZO_RU_30_mut_594,157,1,0.006369427,18
DCA_TM_3775,27,1,0.037037037,50
AZO_RM_30_mut_769,96,2,0.020833333,6
DCA_TM_1150,15,1,0.066666667,46
DCA_SB_50_418,59,1,0.016949153,67
DCA_SB_50_596,49,1,0.020408163,28
AZO_RM_30_mut_349,65,1,0.015384615,12
DCA_TM_3037,39,1,0.025641026,37
AZO_RM_277,58,1,0.017241379,54
DCA_TM_4194,87,1,0.011494253,47
DCA_SB_75_644,130,1,0.007692308,102
DCA_TM_4169,129,1,0.007751938,42
AZO_RU_30_mut_60,85,1,0.011764706,15
DCA_TM_789,36,1,0.027777778,43
DCA_TM_1073,25,1,0.04,35
DCA_TM_1305,37,1,0.027027027,47
DCA_TM_2423,32,1,0.03125,44
DCA_SB_50_768,55,1,0.018181818,66
AZO_RU_30_mut_198,51,1,0.019607843,16
AZO_RU_30_mut_952,152,1,0.006578947,23
FULL_3D_CONST_145,105,1,0.00952381,97
DCA_TM_995,45,1,0.022222222,25
DCA_TM_4428,35,1,0.028571429,39
DCA_TM_1944,34,1,0.029411765,38
DCA_TM_957,52,1,0.019230769,48
DCA_TM_2341,58,1,0.017241379,43
AZO_RM_266,155,1,0.006451613,55
DCA_TM_1569,57,1,0.01754386,46
DCA_TM_415,43,2,0.046511628,32
DCA_SB_50_458,448,1,0.002232143,69
AZO_RM_30_mut_860,54,1,0.018518519,7
AZO_RM_158,157,1,0.006369427,51
FULL_3D_CONST_299,101,1,0.00990099,91
DCA_SB_50_853,140,1,0.007142857,23
AZO_RU_30_mut_976,81,1,0.012345679,17
AZO_RU_30_mut_708,85,1,0.011764706,16
DCA_TM_2931,31,1,0.032258065,37
AZO_RU_30_mut_789,117,1,0.008547009,17
DCA_TM_2983,50,1,0.02,47
DCA_TM_2167,50,1,0.02,49
DCA_TM_3632,54,1,0.018518519,40
MIN_CONST_766,407,1,0.002457002,132
AZO_RM_30_mut_988,53,1,0.018867925,7
AZO_RU_30_mut_436,47,1,0.021276596,18
FULL_3D_CONST_503,518,1,0.001930502,103
AZO_RM_30_mut_740,64,1,0.015625,12
FULL_3D_CONST_658,84,1,0.011904762,97
AZO_RM_537,167,1,0.005988024,76
DCA_TM_4956,40,1,0.025,51
AZO_RM_734,57,1,0.01754386,55
AZO_RM_17,127,1,0.007874016,60
AZO_RU_30_mut_108,104,1,0.009615385,19
DCA_SB_50_767,88,1,0.011363636,69
DCA_TM_223,37,1,0.027027027,40
AZO_RU_30_mut_726,46,1,0.02173913,20
AZO_RU_30_mut_399,100,1,0.01,17
AZO_RM_516,100,1,0.01,67
AZO_RM_674,66,1,0.015151515,52
AZO_RU_30_mut_859,113,1,0.008849558,19
MIN_CONST_42,172,1,0.005813953,144
DCA_TM_2327,32,1,0.03125,49
DCA_TM_2376,39,1,0.025641026,40
AZO_RM_30_mut_818,47,1,0.021276596,12
DCA_SB_75_272,19,2,0.105263158,57
AZO_RM_678,88,1,0.011363636,56
DCA_TM_4103,41,1,0.024390244,55
FULL_3D_CONST_29,157,1,0.006369427,98
DCA_TM_4465,22,1,0.045454545,49
DCA_SB_75_89,47,1,0.021276596,65
AZO_RM_30_mut_758,50,1,0.02,10
AZO_RM_280,105,1,0.00952381,56
FULL_3D_CONST_522,251,1,0.003984064,89
FULL_3D_CONST_177,195,1,0.005128205,89
AZO_RM_57,47,1,0.021276596,60
FULL_3D_CONST_508,134,1,0.007462687,97
DCA_TM_796,15,1,0.066666667,39
DCA_TM_3658,57,1,0.01754386,50
AZO_RU_30_mut_762,168,1,0.005952381,19
DCA_TM_3959,163,1,0.006134969,45
DCA_TM_1017,40,1,0.025,40
DCA_TM_1597,27,1,0.037037037,47
DCA_TM_850,40,1,0.025,49
DCA_SB_75_363,46,1,0.02173913,68
FULL_3D_CONST_76,351,1,0.002849003,93
DCA_TM_1753,17,1,0.058823529,38
DCA_SB_75_716,44,1,0.022727273,65
FULL_3D_CONST_526,164,1,0.006097561,102
DCA_TM_2562,53,1,0.018867925,51
DCA_TM_4839,134,1,0.007462687,46
DCA_TM_2682,58,1,0.017241379,42
FULL_3D_CONST_589,260,1,0.003846154,97
FULL_3D_CONST_822,111,1,0.009009009,90
DCA_SB_50_478,108,1,0.009259259,69
AZO_RM_30_mut_137,67,1,0.014925373,8
DCA_TM_3739,33,1,0.03030303,51
FULL_3D_CONST_862,98,1,0.010204082,100
AZO_RM_358,90,2,0.022222222,62
DCA_TM_816,52,1,0.019230769,49
DCA_SB_50_145,111,1,0.009009009,16
DCA_TM_236,29,1,0.034482759,47
DCA_TM_1700,47,1,0.021276596,40
DCA_SB_50_182,41,1,0.024390244,57
FULL_3D_CONST_643,143,2,0.013986014,106
FULL_3D_CONST_144,258,1,0.003875969,98
DCA_SB_50_82,26,1,0.038461538,67
DCA_TM_3225,61,1,0.016393443,46
AZO_RM_155,34,1,0.029411765,55
DCA_TM_516,57,1,0.01754386,41
DCA_TM_4340,94,1,0.010638298,40
DCA_TM_2663,28,1,0.035714286,37
DCA_SB_75_761,84,1,0.011904762,81
AZO_RM_30_mut_964,53,1,0.018867925,8
AZO_RM_30_mut_486,55,1,0.018181818,12
AZO_RM_24,71,1,0.014084507,58
DCA_TM_3236,26,1,0.038461538,54
FULL_3D_CONST_516,147,1,0.006802721,102
DCA_TM_3920,90,1,0.011111111,55
AZO_RM_805,66,1,0.015151515,47
DCA_TM_418,67,1,0.014925373,50
DCA_TM_841,95,2,0.021052632,55
AZO_RM_30_mut_802,28,1,0.035714286,11
DCA_SB_75_777,70,1,0.014285714,70
AZO_RM_30_mut_157,79,1,0.012658228,5
DCA_TM_2644,12,1,0.083333333,40
DCA_TM_1593,78,1,0.012820513,50
AZO_RM_30_mut_235,86,1,0.011627907,9
DCA_SB_50_684,141,1,0.007092199,77
AZO_RU_30_mut_621,92,1,0.010869565,19
DCA_TM_3924,78,1,0.012820513,42
AZO_RM_30_mut_269,68,1,0.014705882,10
DCA_TM_1378,25,1,0.04,52
DCA_TM_2239,67,1,0.014925373,51
DCA_SB_50_415,70,1,0.014285714,84
DCA_TM_4216,69,2,0.028985507,53
DCA_TM_708,5,1,0.2,40
MIN_CONST_41,489,1,0.00204499,136
AZO_RM_30_mut_510,57,1,0.01754386,12
MIN_CONST_369,748,1,0.001336898,137
AZO_RM_325,53,1,0.018867925,52
DCA_SB_50_992,39,1,0.025641026,54
DCA_TM_2934,31,1,0.032258065,50
AZO_RM_185,52,1,0.019230769,42
DCA_TM_1694,60,1,0.016666667,47
AZO_RM_30_mut_666,26,1,0.038461538,8
DCA_SB_50_138,42,1,0.023809524,49
DCA_TM_3634,25,1,0.04,47
DCA_SB_75_803,130,1,0.007692308,49
DCA_SB_75_776,138,1,0.007246377,83
DCA_SB_50_669,20,1,0.05,62
FULL_3D_CONST_959,2,1,0.5,98
AZO_RM_930,88,1,0.011363636,59
DCA_TM_1242,44,1,0.022727273,26
DCA_TM_2276,108,1,0.009259259,41
AZO_RU_30_mut_840,256,1,0.00390625,18
FULL_3D_CONST_777,71,1,0.014084507,91
AZO_RU_30_mut_846,64,1,0.015625,18
AZO_RU_30_mut_387,103,1,0.009708738,19
DCA_TM_1069,51,1,0.019607843,39
DCA_SB_75_649,54,1,0.018518519,99
DCA_TM_3861,11,1,0.090909091,36
AZO_RU_30_mut_439,57,1,0.01754386,13
AZO_RM_778,37,1,0.027027027,54
AZO_RM_315,107,1,0.009345794,63
AZO_RM_30_mut_289,74,1,0.013513514,11
AZO_RM_30_mut_646,76,1,0.013157895,9
DCA_TM_2914,63,1,0.015873016,44
AZO_RU_30_mut_568,100,1,0.01,14
MIN_CONST_358,139,1,0.007194245,129
DCA_SB_50_347,33,1,0.03030303,58
AZO_RU_30_mut_463,130,1,0.007692308,18
AZO_RM_30_mut_668,78,1,0.012820513,9
dca_least_1,3,1,0.333333333,81
DCA_SB_75_547,49,1,0.020408163,57
DCA_SB_75_771,21,1,0.047619048,70
AZO_RM_386,110,1,0.009090909,54
DCA_SB_50_870,186,1,0.005376344,59
AZO_RU_30_mut_204,82,1,0.012195122,11
DCA_TM_637,63,1,0.015873016,51
DCA_SB_50_929,100,1,0.01,75
DCA_TM_4750,46,1,0.02173913,31
DCA_TM_2269,66,2,0.03030303,41
DCA_SB_50_887,92,1,0.010869565,58
DCA_SB_50_80,178,1,0.005617978,70
DCA_TM_653,49,1,0.020408163,48
AZO_RM_920,104,1,0.009615385,47
DCA_TM_4412,115,1,0.008695652,26
AZO_RU_30_mut_566,94,1,0.010638298,18
DCA_TM_962,31,1,0.032258065,25
AZO_RU_30_mut_34,47,1,0.021276596,19
DCA_TM_4436,54,1,0.018518519,41
DCA_SB_75_519,47,1,0.021276596,77
FULL_3D_CONST_982,1,1,1,96
DCA_TM_2502,40,1,0.025,41
DCA_SB_75_742,88,1,0.011363636,91
AZO_RU_30_mut_980,165,1,0.006060606,17
DCA_TM_3368,17,1,0.058823529,40
DCA_TM_241,63,1,0.015873016,57
DCA_TM_1910,49,1,0.020408163,45
DCA_TM_3271,46,1,0.02173913,41
AZO_RM_830,79,1,0.012658228,55
DCA_TM_1966,42,1,0.023809524,51
AZO_RM_891,136,1,0.007352941,57
DCA_TM_3414,46,1,0.02173913,45
DCA_TM_4284,48,2,0.041666667,54
DCA_SB_75_493,69,1,0.014492754,70
DCA_TM_3713,23,1,0.043478261,38
DCA_TM_4639,61,1,0.016393443,43
AZO_RM_30_mut_286,30,1,0.033333333,10
DCA_SB_50_287,76,1,0.013157895,20
MIN_CONST_746,298,1,0.003355705,151
DCA_SB_75_113,62,1,0.016129032,66
AZO_RU_30_mut_548,101,1,0.00990099,13
DCA_TM_4232,39,1,0.025641026,49
DCA_SB_50_15,40,1,0.025,83
DCA_SB_75_496,180,1,0.005555556,66
DCA_TM_367,34,1,0.029411765,38
AZO_RU_30_mut_686,54,1,0.018518519,16
DCA_TM_3184,141,1,0.007092199,45
AZO_RM_680,126,1,0.007936508,66
DCA_TM_245,31,1,0.032258065,40
DCA_TM_3876,42,1,0.023809524,42
AZO_RU_30_mut_775,161,1,0.00621118,13
AZO_RM_30_mut_343,50,1,0.02,8
FULL_3D_CONST_845,392,1,0.00255102,96
DCA_TM_1886,82,1,0.012195122,39
DCA_SB_50_993,48,1,0.020833333,67
FULL_3D_CONST_948,87,1,0.011494253,114
FULL_3D_CONST_285,221,1,0.004524887,106
DCA_SB_75_319,72,1,0.013888889,71
DCA_TM_2657,23,1,0.043478261,40
AZO_RU_30_mut_770,57,1,0.01754386,16
DCA_SB_75_574,55,1,0.018181818,90
MIN_CONST_456,416,1,0.002403846,140
DCA_TM_1251,60,1,0.016666667,49
MIN_CONST_714,220,1,0.004545455,136
AZO_RU_30_mut_319,43,1,0.023255814,14
DCA_SB_50_905,43,1,0.023255814,83
AZO_RU_30_mut_648,88,1,0.011363636,15
DCA_SB_75_754,57,1,0.01754386,47
AZO_RU_30_mut_74,89,1,0.011235955,12
DCA_TM_1424,49,1,0.020408163,43
DCA_TM_2700,67,1,0.014925373,40
AZO_RU_30_mut_572,69,1,0.014492754,11
DCA_SB_50_186,31,0,,79
FULL_3D_CONST_870,194,0,,94
DCA_TM_1321,22,0,,43
AZO_RM_986,159,0,,61
MIN_CONST_490,179,0,,137
DCA_SB_50_365,34,0,,72
DCA_TM_2762,33,0,,46
DCA_TM_3228,102,0,,41
AZO_RM_458,68,0,,59
MIN_CONST_887,419,0,,130
AZO_RM_163,115,0,,57
AZO_RM_167,139,0,,56
